assists,champLevel,championName,deaths,detectorWardsPlaced,gameEndedInEarlySurrender,gameEndedInSurrender,goldEarned,inhibitorsLost,kills,magicDamageDealt,magicDamageDealtToChampions,neutralMinionsKilled,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,sightWardsBoughtInGame,teamId,teamPosition,totalDamageDealt,totalDamageDealtToChampions,totalMinionsKilled,trueDamageDealt,trueDamageDealtToChampions,turretsLost,visionScore,wardsKilled,wardsPlaced,win,match_id,tier
12,14,LeeSin,3,3,False,False,11950,0,11,30954,2688,134,88030,17769,12926,6,0,200,JUNGLE,204729,21495,15,85744,1037,3,20,0,13,True,EUW1_7761236228,Challenger
10,16,Syndra,2,2,False,False,14191,0,10,155999,26240,4,12760,1809,7204,1625,0,200,MIDDLE,180850,29544,238,12090,1493,3,17,0,10,True,EUW1_7761236228,Challenger
5,12,Aphelios,10,0,False,False,12537,0,10,6987,2619,0,95099,25169,18312,3018,0,200,BOTTOM,108675,27940,138,6588,151,3,7,1,6,True,EUW1_7761236228,Challenger
15,12,Milio,5,1,False,False,7481,0,1,7788,4553,0,3064,579,11847,7080,0,200,UTILITY,13046,5133,23,2194,0,3,49,5,22,True,EUW1_7761236228,Challenger
5,18,Jax,4,6,False,False,15147,0,6,59473,8506,4,134994,10214,15379,7033,0,100,TOP,202708,18721,262,8240,0,3,51,4,19,True,EUW1_7761217118,Challenger
13,16,MonkeyKing,8,0,False,False,13416,0,8,19731,2873,168,115645,14033,24867,6,0,100,JUNGLE,240090,17959,18,104712,1052,3,29,7,2,True,EUW1_7761217118,Challenger
11,14,Sylas,12,1,False,False,9603,0,4,83047,19656,0,6442,965,26068,6759,0,100,MIDDLE,95395,20621,147,5905,0,3,14,1,5,True,EUW1_7761217118,Challenger
10,16,Jinx,7,4,False,False,19811,0,15,1155,1002,20,301914,42343,16299,4866,0,100,BOTTOM,309954,43724,294,6884,378,3,36,9,13,True,EUW1_7761217118,Challenger
20,14,Thresh,3,12,False,False,10225,0,4,13068,6952,0,4829,1741,9655,6212,0,100,UTILITY,18776,8962,35,879,268,3,96,6,48,True,EUW1_7761217118,Challenger
10,16,Kennen,9,0,False,False,9552,1,2,73889,18496,0,26439,4571,15343,6923,0,200,TOP,104616,23958,190,4286,890,10,20,3,5,False,EUW1_7761217118,Challenger
14,16,JarvanIV,7,0,False,False,15311,1,11,9916,1589,184,181861,28871,17763,4817,0,200,JUNGLE,277937,31925,28,86158,1464,10,27,6,0,False,EUW1_7761217118,Challenger
11,16,TwistedFate,8,0,False,False,11073,1,6,125898,15335,0,11946,2478,13323,6205,0,200,MIDDLE,141870,18560,163,4024,745,10,18,2,8,False,EUW1_7761217118,Challenger
5,16,Kaisa,6,3,False,False,16430,1,13,32147,9804,20,190283,24399,20017,1625,0,200,BOTTOM,230040,34426,247,7608,223,10,25,5,12,False,EUW1_7761217118,Challenger
17,13,Nautilus,7,10,False,False,8860,1,2,17816,5488,1,8023,2971,18006,3151,0,200,UTILITY,27893,8506,38,2053,47,10,96,9,46,False,EUW1_7761217118,Challenger
6,17,Malphite,6,1,False,False,12006,2,6,85910,21646,0,50197,5378,7784,20,0,100,TOP,143451,27025,186,7343,0,10,29,3,13,False,EUW1_7761189753,Challenger
9,18,RekSai,6,3,False,False,14186,2,4,14097,1544,224,141265,7432,28704,744,0,100,JUNGLE,320480,12593,21,165118,3616,10,34,8,3,False,EUW1_7761189753,Challenger
8,18,Aurora,6,1,False,False,17199,2,15,197188,37500,8,23335,3714,22310,1625,0,100,MIDDLE,228425,46001,261,7901,4786,10,42,7,9,False,EUW1_7761189753,Challenger
6,14,Kalista,16,0,False,False,13828,2,8,1195,636,4,154902,25302,27110,3018,0,100,BOTTOM,160488,27582,216,4390,1643,10,23,0,15,False,EUW1_7761189753,Challenger
12,14,Pyke,9,7,False,False,11411,2,6,0,0,2,21703,11136,27163,3460,0,100,UTILITY,29029,14039,35,7325,2903,10,133,17,49,False,EUW1_7761189753,Challenger
5,19,Sylas,7,0,False,False,16177,0,9,176100,23045,0,10290,201,18444,6007,0,200,TOP,201439,24549,267,15047,1302,4,28,7,5,True,EUW1_7761189753,Challenger
7,18,Khazix,7,1,False,False,19239,0,16,2097,2097,205,207296,32531,22241,17,0,200,JUNGLE,318577,43458,24,109183,8828,4,39,6,6,True,EUW1_7761189753,Challenger
12,18,Jayce,8,1,False,False,18012,0,10,22392,6467,4,232110,34278,14099,7033,0,200,MIDDLE,275978,41864,280,21475,1118,4,33,6,13,True,EUW1_7761189753,Challenger
8,16,Varus,12,1,False,False,15027,0,6,42064,7131,4,136609,15708,15915,6753,0,200,BOTTOM,181864,22986,226,3190,147,4,35,10,12,True,EUW1_7761189753,Challenger
23,15,Rakan,5,13,False,False,11781,0,2,10097,5554,0,6485,1810,10482,3151,0,200,UTILITY,22964,8829,49,6381,1464,4,120,16,45,True,EUW1_7761189753,Challenger
5,15,Rumble,5,6,False,False,10165,0,7,89425,18952,4,7616,760,8451,1456,0,100,TOP,101753,21106,155,4710,1394,2,33,0,11,True,EUW1_7762249530,Challenger
10,16,Hecarim,0,0,False,False,13717,0,9,20014,2317,188,187000,16918,21407,7049,0,100,JUNGLE,302238,19848,35,95223,611,2,21,1,9,True,EUW1_7762249530,Challenger
2,16,Leblanc,2,3,False,False,12780,0,13,116551,21965,0,13188,1651,9292,6645,0,100,MIDDLE,137981,25874,203,8241,2257,2,21,6,5,True,EUW1_7762249530,Challenger
5,15,Jinx,3,1,False,False,14282,0,7,176,176,12,186442,21033,11074,29,0,100,BOTTOM,193775,21340,223,7156,129,2,17,3,8,True,EUW1_7762249530,Challenger
18,13,Bard,4,14,False,False,8816,0,2,8133,7109,0,5396,4320,9541,1555,0,100,UTILITY,14491,11430,19,961,0,2,106,14,46,True,EUW1_7762249530,Challenger
1,16,Aurora,8,0,False,False,11205,2,5,120960,17246,0,14188,1915,6846,6811,0,200,TOP,139789,20303,217,4641,1142,10,21,1,10,False,EUW1_7762249530,Challenger
4,13,Viego,6,2,False,False,9345,2,3,3380,543,147,110541,10513,16456,22,0,200,JUNGLE,179185,11467,18,65263,411,10,36,8,5,False,EUW1_7762249530,Challenger
1,13,Belveth,8,0,False,False,7625,2,0,28893,2038,0,56449,3632,11548,7084,0,200,MIDDLE,88375,6805,169,3032,1134,10,12,2,8,False,EUW1_7762249530,Challenger
3,12,Ezreal,8,0,False,False,10032,2,4,9267,4432,4,76062,13477,11816,1387,0,200,BOTTOM,94877,18533,164,9547,623,10,13,1,7,False,EUW1_7762249530,Challenger
7,9,Karma,8,13,False,False,7117,2,2,14935,8331,0,4241,1733,10049,7063,0,200,UTILITY,19723,10171,20,546,106,10,91,9,42,False,EUW1_7762249530,Challenger
0,13,FiddleSticks,8,0,False,False,7195,1,2,60724,14436,0,6043,775,15258,18,0,100,TOP,75797,16629,143,9029,1417,9,26,1,0,False,EUW1_7762098836,Challenger
4,14,RekSai,3,5,False,False,11899,1,7,13477,2320,158,96351,9368,23493,7059,0,100,JUNGLE,220644,17090,27,110816,5401,9,35,7,6,False,EUW1_7762098836,Challenger
8,14,Ahri,4,2,False,False,10136,1,1,79444,13517,0,19152,2225,13169,3797,0,100,MIDDLE,152240,19295,229,53643,3552,9,35,7,11,False,EUW1_7762098836,Challenger
1,13,Jhin,7,0,False,False,11695,1,7,7784,1403,0,100873,17239,15160,4550,0,100,BOTTOM,112804,18794,169,4146,151,9,11,1,7,False,EUW1_7762098836,Challenger
7,10,Bard,10,11,False,False,7495,1,2,7956,6795,0,3115,2417,17214,1555,0,100,UTILITY,11555,9256,21,483,44,9,109,19,41,False,EUW1_7762098836,Challenger
6,17,Aatrox,3,2,False,False,13414,0,12,5520,2473,8,134592,30004,19713,29,0,200,TOP,144650,32478,197,4537,0,1,34,5,12,True,EUW1_7762098836,Challenger
6,15,Naafiri,4,3,False,False,12180,0,6,0,0,170,162555,10176,13598,4885,0,200,JUNGLE,244227,11285,29,81672,1109,1,27,1,5,True,EUW1_7762098836,Challenger
8,16,TwistedFate,5,0,False,False,11647,0,3,104632,12471,0,14491,1598,11390,4866,0,200,MIDDLE,120592,14080,201,1468,10,1,26,3,10,True,EUW1_7762098836,Challenger
4,15,Varus,4,5,False,False,14355,0,9,9257,3898,0,157203,23272,10400,7,0,200,BOTTOM,170174,27301,244,3714,130,1,26,3,11,True,EUW1_7762098836,Challenger
12,11,Neeko,3,10,False,False,7905,0,2,21346,12490,0,4528,2146,8107,7063,0,200,UTILITY,27471,14637,29,1596,0,1,116,18,41,True,EUW1_7762098836,Challenger
0,13,Yone,7,0,False,True,7003,0,1,10613,1950,0,75894,6491,5633,1670,0,100,TOP,89938,9697,168,3430,1255,5,13,0,7,False,EUW1_7762038419,Challenger
1,11,Aatrox,6,1,False,True,8931,0,6,6627,1265,126,118965,11717,13446,4896,0,100,JUNGLE,168542,13849,12,42949,866,5,16,3,4,False,EUW1_7762038419,Challenger
3,13,Galio,4,2,False,True,7540,0,1,86244,8827,0,4413,157,12491,6793,0,100,MIDDLE,99100,8985,204,8441,0,5,21,2,8,False,EUW1_7762038419,Challenger
3,11,KogMaw,7,0,False,True,8736,0,2,30454,5803,0,27724,3888,10488,3494,0,100,BOTTOM,63649,11428,146,5470,1737,5,14,4,6,False,EUW1_7762038419,Challenger
7,10,Lulu,3,8,False,True,5821,0,0,14965,6419,0,5744,1241,8563,25,0,100,UTILITY,22539,7932,31,1829,271,5,59,4,35,False,EUW1_7762038419,Challenger
3,16,Vladimir,0,1,False,True,12292,0,10,144575,24706,3,11262,1268,14624,4353,0,200,TOP,164794,26548,204,8956,573,0,7,0,6,True,EUW1_7762038419,Challenger
7,15,Khazix,1,3,False,True,12802,0,7,1259,1259,179,146108,14466,12700,7061,0,200,JUNGLE,233231,18133,10,85863,2407,0,36,3,8,True,EUW1_7762038419,Challenger
6,13,Orianna,2,2,False,True,8522,0,1,76895,8934,0,16611,2569,4358,6872,0,200,MIDDLE,97044,11504,183,3538,0,0,24,3,9,True,EUW1_7762038419,Challenger
8,13,Yunara,4,3,False,True,12522,0,5,32618,6144,8,88962,11386,11604,7,0,200,BOTTOM,123820,17678,196,2239,146,0,26,7,9,True,EUW1_7762038419,Challenger
8,10,Pyke,3,7,False,True,7276,0,4,0,0,0,14025,9832,6645,7063,0,200,UTILITY,18757,12437,22,4731,2605,0,75,11,29,True,EUW1_7762038419,Challenger
2,20,Tryndamere,5,0,False,False,24727,1,11,28,28,87,553043,52234,34357,4,0,100,TOP,572461,58670,391,19388,6408,8,45,3,18,True,EUW1_7761412747,Challenger
12,18,Jayce,11,2,False,False,24656,1,18,40859,7149,209,259272,48619,22611,22,0,100,JUNGLE,403302,65288,70,103169,9519,8,58,15,4,True,EUW1_7761412747,Challenger
7,18,Taliyah,11,0,False,False,14455,1,4,236973,23682,11,8649,854,16167,7084,0,100,MIDDLE,251493,25595,245,5870,1059,8,30,1,15,True,EUW1_7761412747,Challenger
9,18,Varus,11,1,False,False,19377,1,7,18287,6443,4,224509,26663,16450,6908,0,100,BOTTOM,248469,34082,270,5672,976,8,21,2,16,True,EUW1_7761412747,Challenger
19,17,FiddleSticks,14,8,False,False,13119,1,3,50759,21048,0,2899,409,20543,871,0,100,UTILITY,57670,23891,49,4012,2432,8,170,14,42,True,EUW1_7761412747,Challenger
21,20,Rumble,6,4,False,False,18277,4,10,272110,52048,6,21853,1874,32109,12,0,200,TOP,315090,57661,279,21126,3738,11,29,2,18,False,EUW1_7761412747,Challenger
18,18,Briar,14,0,False,False,19453,4,14,26930,3022,177,215299,36611,50069,6283,0,200,JUNGLE,332591,42844,46,90359,3209,11,22,6,0,False,EUW1_7761412747,Challenger
18,18,Orianna,6,0,False,False,20953,4,10,409840,39443,4,21560,2025,27738,683,0,200,MIDDLE,444752,42194,398,13351,725,11,31,1,14,False,EUW1_7761412747,Challenger
11,18,Corki,11,3,False,False,25315,4,17,131506,10414,41,283806,29940,32522,7,0,200,BOTTOM,486814,47341,375,71502,6986,11,36,8,16,False,EUW1_7761412747,Challenger
33,17,Nami,6,8,False,False,11757,4,1,29542,11989,0,5247,1118,19563,7061,0,200,UTILITY,37117,13539,29,2326,430,11,131,9,64,False,EUW1_7761412747,Challenger
1,14,Belveth,7,0,False,True,7594,0,0,25943,1440,0,66338,3395,11832,5449,0,100,TOP,113178,5987,170,20896,1152,2,14,2,6,True,EUW1_7761176811,Challenger
4,16,Viego,1,0,False,True,12022,0,7,6154,750,199,167787,10162,11085,29,0,100,JUNGLE,260761,11399,5,86821,486,2,16,3,1,True,EUW1_7761176811,Challenger
1,15,Viktor,1,2,False,True,11119,0,6,125493,17665,1,9908,397,9386,23,0,100,MIDDLE,138660,18104,222,3258,42,2,17,0,10,True,EUW1_7761176811,Challenger
5,13,Jinx,3,1,False,True,12256,0,6,3565,1566,0,121574,14392,8301,6585,0,100,BOTTOM,129400,16145,194,4260,186,2,14,3,8,True,EUW1_7761176811,Challenger
14,11,Trundle,3,6,False,True,7758,0,1,3612,1284,4,5545,1503,11981,7033,0,100,UTILITY,17829,2788,28,8671,0,2,69,7,32,True,EUW1_7761176811,Challenger
6,15,Malphite,1,0,False,True,8398,0,1,68520,7958,0,43556,3186,6703,5871,0,200,TOP,122350,11144,199,10273,0,6,12,0,7,False,EUW1_7761176811,Challenger
0,13,Graves,4,2,False,True,10238,0,9,1753,492,139,136315,6201,9721,7048,0,200,JUNGLE,205631,8101,33,67563,1407,6,30,4,3,False,EUW1_7761176811,Challenger
0,12,Ambessa,5,0,False,True,6446,0,1,94,14,0,66371,6840,5169,6097,0,200,MIDDLE,70445,6854,149,3979,0,6,17,0,7,False,EUW1_7761176811,Challenger
3,12,Yunara,5,0,False,True,9264,0,1,21592,5286,0,74314,8638,12279,5972,0,200,BOTTOM,99051,14007,198,3144,83,6,15,4,6,False,EUW1_7761176811,Challenger
6,11,Lulu,5,9,False,True,6179,0,2,14458,5925,0,5028,1912,10413,7061,0,200,UTILITY,22850,7838,23,3363,0,6,61,6,30,False,EUW1_7761176811,Challenger
1,17,Ekko,1,0,False,False,15182,0,15,141959,28716,4,19423,4177,14181,6358,0,100,TOP,167750,35557,206,6368,2663,3,22,2,6,True,EUW1_7761140450,Challenger
5,16,Udyr,4,0,False,False,14301,0,7,40796,4202,208,183411,21938,12159,5495,0,100,JUNGLE,317217,26821,20,93008,680,3,20,7,1,True,EUW1_7761140450,Challenger
1,17,Jayce,7,2,False,False,13721,0,9,19907,6411,24,180725,24833,8324,4534,0,100,MIDDLE,205999,31245,232,5366,0,3,19,1,4,True,EUW1_7761140450,Challenger
9,14,Sivir,10,1,False,False,12208,0,4,294,123,0,125851,19014,12375,6425,0,100,BOTTOM,129848,19164,196,3702,27,3,19,4,11,True,EUW1_7761140450,Challenger
14,13,Seraphine,5,5,False,False,8981,0,1,26337,9053,1,4895,1563,7301,2072,0,100,UTILITY,32829,10617,46,1596,0,3,92,8,33,True,EUW1_7761140450,Challenger
3,14,Malphite,9,0,False,False,8558,1,3,43275,8959,0,39393,3091,10516,5991,0,200,TOP,90027,12183,157,7358,133,9,21,0,11,False,EUW1_7761140450,Challenger
4,15,Aatrox,8,3,False,False,10530,1,3,10602,880,165,149203,7208,28851,7084,0,200,JUNGLE,239726,9372,27,79919,1283,9,21,2,4,False,EUW1_7761140450,Challenger
5,15,Akali,10,0,False,False,12129,1,11,107255,28856,0,8510,2363,22805,7050,0,200,MIDDLE,123414,32274,165,7647,1055,9,22,2,11,False,EUW1_7761140450,Challenger
3,14,Ezreal,4,0,False,False,15110,1,10,19665,9656,6,158205,21289,19243,7061,0,200,BOTTOM,185945,31051,241,8073,105,9,16,1,9,False,EUW1_7761140450,Challenger
14,13,Sona,5,3,False,False,8050,1,0,19115,7281,0,5803,2308,13729,6860,0,200,UTILITY,27385,9742,34,2466,152,9,76,7,27,False,EUW1_7761140450,Challenger
5,17,Jayce,13,2,False,False,11887,2,3,24629,5662,16,153728,18885,24025,17,0,100,TOP,187868,26388,236,9510,1840,12,26,4,8,False,EUW1_7759343259,Challenger
5,18,Shyvana,3,0,False,False,21537,2,16,174480,31363,194,137690,27446,44503,6700,0,100,JUNGLE,436082,61744,110,123910,2935,12,38,6,14,False,EUW1_7759343259,Challenger
6,16,Aurora,11,0,False,False,11725,2,3,147837,23069,0,17864,2848,26151,6841,0,100,MIDDLE,168829,27394,234,3127,1477,12,21,1,11,False,EUW1_7759343259,Challenger
13,16,Zilean,12,0,False,False,12969,2,2,129488,11716,0,8041,1506,19893,7019,0,100,BOTTOM,138668,13222,201,1138,0,12,19,2,11,False,EUW1_7759343259,Challenger
10,15,Brand,12,6,False,False,11826,2,5,85899,28665,2,6323,1750,20458,6378,0,100,UTILITY,93485,30510,83,1262,95,12,102,9,50,False,EUW1_7759343259,Challenger
2,18,Irelia,10,1,False,False,15628,0,8,30949,6698,12,203244,25708,24381,3812,0,200,TOP,241349,32656,276,7155,250,3,34,6,5,True,EUW1_7759343259,Challenger
8,18,Talon,4,0,False,False,21372,0,23,352,120,280,352171,43900,20587,28,0,200,JUNGLE,478695,49288,51,126170,5268,3,50,15,5,True,EUW1_7759343259,Challenger
5,18,Ekko,4,0,False,False,15865,0,12,196830,34180,4,20485,4484,21779,3003,0,200,MIDDLE,223774,40623,243,6459,1958,3,21,2,5,True,EUW1_7759343259,Challenger
9,17,Ezreal,4,1,False,False,17115,0,6,36848,14669,8,214971,28731,11772,7061,0,200,BOTTOM,263619,43567,290,11799,167,3,30,5,10,True,EUW1_7759343259,Challenger
23,16,Janna,7,11,False,False,12000,0,2,19206,7336,0,4843,1132,10926,938,0,200,UTILITY,31407,8469,38,7358,0,3,147,21,55,True,EUW1_7759343259,Challenger
2,13,Jax,4,0,False,True,7094,0,2,32682,4957,0,30091,4322,13549,6481,0,100,TOP,67639,9485,154,4865,206,3,14,0,6,False,EUW1_7758313292,Challenger
4,12,FiddleSticks,3,2,False,True,7959,0,2,108098,9536,141,5800,317,11669,5176,0,100,JUNGLE,177547,10358,19,63648,504,3,27,3,2,False,EUW1_7758313292,Challenger
0,12,Sylas,5,1,False,True,6874,0,3,56140,10782,0,6384,133,8533,545,0,100,MIDDLE,68064,11522,152,5539,605,3,10,1,5,False,EUW1_7758313292,Challenger
2,10,Yasuo,6,0,False,True,7156,0,2,7313,584,0,54521,5833,9332,29,0,100,BOTTOM,67212,6417,113,5377,0,3,18,5,7,False,EUW1_7758313292,Challenger
2,9,Taric,6,3,False,True,5814,0,3,7147,4270,0,5779,3097,11431,29,0,100,UTILITY,14326,7367,15,1399,0,3,24,1,14,False,EUW1_7758313292,Challenger
2,13,KSante,4,0,False,True,6842,0,1,1620,924,0,82665,9931,6757,1450,0,200,TOP,86838,11343,164,2552,487,2,16,0,7,True,EUW1_7758313292,Challenger
4,13,Hecarim,1,0,False,True,9291,0,6,8554,1381,156,128918,9640,10171,709,0,200,JUNGLE,205219,11058,11,67746,36,2,9,0,2,True,EUW1_7758313292,Challenger
